record - header - datestamp,record - metadata - oai_dc:dc - dc:identifier,record - metadata - oai_dc:dc - dc:title - xml:lang,record - metadata - oai_dc:dc - dc:title,record - metadata - oai_dc:dc - dc:subject,record - metadata - oai_dc:dc - dc:language,record - header - identifier
2021-01-12T16:47:43Z,clarin-ids:ZW--3.ZW--_E_02748.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_02748.cmdi
,http://hdl.handle.net/10932/00-0372-55D6-E1E3-B701-4,,,,,
2021-01-12T16:47:43Z,clarin-ids:ZW--3.ZW--_E_02749.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_02749.cmdi
,http://hdl.handle.net/10932/00-0372-55D7-0003-B801-1,,,,,
2021-01-12T16:47:43Z,clarin-ids:ZW--3.ZW--_E_02750.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_02750.cmdi
,http://hdl.handle.net/10932/00-0372-55D7-1673-B901-1,,,,,
2021-01-12T16:47:43Z,clarin-ids:ZW--3.ZW--_E_02731.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_02731.cmdi
,http://hdl.handle.net/10932/00-0372-55D5-6BA3-A601-1,,,,,
2021-01-12T16:47:43Z,clarin-ids:ZW--3.ZW--_E_02732.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_02732.cmdi
,http://hdl.handle.net/10932/00-0372-55D5-7FF3-A701-A,,,,,
2021-01-12T16:47:43Z,clarin-ids:ZW--3.ZW--_E_02733.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_02733.cmdi
,http://hdl.handle.net/10932/00-0372-55D5-9433-A801-4,,,,,
2021-01-12T16:47:43Z,clarin-ids:ZW--3.ZW--_E_02734.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_02734.cmdi
,http://hdl.handle.net/10932/00-0372-55D5-A803-A901-5,,,,,
2021-01-12T16:47:43Z,clarin-ids:ZW--3.ZW--_E_02735.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_02735.cmdi
,http://hdl.handle.net/10932/00-0372-55D5-BBF3-AA01-8,,,,,
2021-01-12T16:47:43Z,clarin-ids:ZW--3.ZW--_E_02736.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_02736.cmdi
,http://hdl.handle.net/10932/00-0372-55D5-CFB3-AB01-7,,,,,
2021-01-12T16:47:43Z,clarin-ids:ZW--3.ZW--_E_02737.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_02737.cmdi
,http://hdl.handle.net/10932/00-0372-55D5-E3B3-AC01-B,,,,,
2021-01-12T16:47:43Z,clarin-ids:ZW--3.ZW--_E_02738.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_02738.cmdi
,http://hdl.handle.net/10932/00-0372-55D5-F753-AD01-6,,,,,
2021-01-12T16:47:43Z,clarin-ids:ZW--3.ZW--_E_02739.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_02739.cmdi
,http://hdl.handle.net/10932/00-0372-55D6-0B03-AE01-9,,,,,
2021-01-12T16:47:43Z,clarin-ids:ZW--3.ZW--_E_02740.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_02740.cmdi
,http://hdl.handle.net/10932/00-0372-55D6-1EA3-AF01-2,,,,,
2021-01-12T16:47:43Z,clarin-ids:ZW--3.ZW--_E_02761.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_02761.cmdi
,http://hdl.handle.net/10932/00-0372-55D8-04F3-C401-2,,,,,
2021-01-12T16:47:43Z,clarin-ids:ZW--3.ZW--_E_02762.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_02762.cmdi
,http://hdl.handle.net/10932/00-0372-55D8-1E33-C501-A,,,,,
2021-01-12T16:47:43Z,clarin-ids:ZW--3.ZW--_E_02763.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_02763.cmdi
,http://hdl.handle.net/10932/00-0372-55D8-3F33-C601-F,,,,,
2021-01-12T16:47:43Z,clarin-ids:ZW--3.ZW--_E_02764.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_02764.cmdi
,http://hdl.handle.net/10932/00-0372-55D8-5BE3-C701-5,,,,,
2021-01-12T16:47:43Z,clarin-ids:ZW--3.ZW--_E_02765.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_02765.cmdi
,http://hdl.handle.net/10932/00-0372-55D8-7A23-C801-B,,,,,
2021-01-12T16:47:43Z,clarin-ids:ZW--3.ZW--_E_02766.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_02766.cmdi
,http://hdl.handle.net/10932/00-0372-55D8-9913-C901-6,,,,,
2021-01-12T16:47:43Z,clarin-ids:ZW--3.ZW--_E_02767.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_02767.cmdi
,http://hdl.handle.net/10932/00-0372-55D8-B5D3-CA01-9,,,,,
2021-01-12T16:47:43Z,clarin-ids:ZW--3.ZW--_E_02768.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_02768.cmdi
,http://hdl.handle.net/10932/00-0372-55D8-D3F3-CB01-0,,,,,
2021-01-12T16:47:43Z,clarin-ids:ZW--3.ZW--_E_02769.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_02769.cmdi
,http://hdl.handle.net/10932/00-0372-55D8-F223-CC01-9,,,,,
2021-01-12T16:47:43Z,clarin-ids:ZW--3.ZW--_E_02770.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_02770.cmdi
,http://hdl.handle.net/10932/00-0372-55D9-1103-CD01-0,,,,,
2021-01-12T16:47:43Z,clarin-ids:ZW--3.ZW--_E_02781.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_02781.cmdi
,http://hdl.handle.net/10932/00-0372-55DA-7533-D801-E,,,,,
2021-01-12T16:47:43Z,clarin-ids:ZW--3.ZW--_E_02782.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_02782.cmdi
,http://hdl.handle.net/10932/00-0372-55DA-A043-D901-5,,,,,
2021-01-12T16:47:43Z,clarin-ids:ZW--3.ZW--_E_02783.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_02783.cmdi
,http://hdl.handle.net/10932/00-0372-55DA-C593-DA01-6,,,,,
2021-01-12T16:47:43Z,clarin-ids:ZW--3.ZW--_E_02784.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_02784.cmdi
,http://hdl.handle.net/10932/00-0372-55DA-EBB3-DB01-C,,,,,
2021-01-12T16:47:43Z,clarin-ids:ZW--3.ZW--_E_02785.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_02785.cmdi
,http://hdl.handle.net/10932/00-0372-55DB-0D73-DC01-3,,,,,
2021-01-12T16:47:43Z,clarin-ids:ZW--3.ZW--_E_02786.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_02786.cmdi
,http://hdl.handle.net/10932/00-0372-55DB-2FF3-DD01-7,,,,,
2021-01-12T16:47:43Z,clarin-ids:ZW--3.ZW--_E_02787.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_02787.cmdi
,http://hdl.handle.net/10932/00-0372-55DB-5043-DE01-7,,,,,
2021-01-12T16:47:43Z,clarin-ids:ZW--3.ZW--_E_02788.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_02788.cmdi
,http://hdl.handle.net/10932/00-0372-55DB-6F23-DF01-0,,,,,
2021-01-12T16:47:43Z,clarin-ids:ZW--3.ZW--_E_02789.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_02789.cmdi
,http://hdl.handle.net/10932/00-0372-55DB-8E03-E001-8,,,,,
2021-01-12T16:47:43Z,clarin-ids:ZW--3.ZW--_E_02790.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_02790.cmdi
,http://hdl.handle.net/10932/00-0372-55DB-AC23-E101-9,,,,,
2021-01-12T16:47:43Z,clarin-ids:ZW--3.ZW--_E_02771.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_02771.cmdi
,http://hdl.handle.net/10932/00-0372-55D9-2FE3-CE01-D,,,,,
2021-01-12T16:47:43Z,clarin-ids:ZW--3.ZW--_E_02772.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_02772.cmdi
,http://hdl.handle.net/10932/00-0372-55D9-5033-CF01-2,,,,,
2021-01-12T16:47:43Z,clarin-ids:ZW--3.ZW--_E_02773.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_02773.cmdi
,http://hdl.handle.net/10932/00-0372-55D9-7083-D001-A,,,,,
2021-01-12T16:47:43Z,clarin-ids:ZW--3.ZW--_E_02774.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_02774.cmdi
,http://hdl.handle.net/10932/00-0372-55D9-90D3-D101-6,,,,,
2021-01-12T16:47:43Z,clarin-ids:ZW--3.ZW--_E_02775.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_02775.cmdi
,http://hdl.handle.net/10932/00-0372-55D9-B353-D201-6,,,,,
2021-01-12T16:47:43Z,clarin-ids:ZW--3.ZW--_E_02776.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_02776.cmdi
,http://hdl.handle.net/10932/00-0372-55D9-D173-D301-6,,,,,
2021-01-12T16:47:43Z,clarin-ids:ZW--3.ZW--_E_02777.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_02777.cmdi
,http://hdl.handle.net/10932/00-0372-55D9-F1C3-D401-E,,,,,
2021-01-12T16:47:43Z,clarin-ids:ZW--3.ZW--_E_02778.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_02778.cmdi
,http://hdl.handle.net/10932/00-0372-55DA-1663-D501-D,,,,,
2021-01-12T16:47:43Z,clarin-ids:ZW--3.ZW--_E_02779.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_02779.cmdi
,http://hdl.handle.net/10932/00-0372-55DA-3543-D601-F,,,,,
2021-01-12T16:47:43Z,clarin-ids:ZW--3.ZW--_E_02780.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_02780.cmdi
,http://hdl.handle.net/10932/00-0372-55DA-5593-D701-5,,,,,
2021-01-12T16:47:44Z,clarin-ids:ZW--3.ZW--_E_02801.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_02801.cmdi
,http://hdl.handle.net/10932/00-0372-55DC-E903-EC01-8,,,,,
2021-01-12T16:47:44Z,clarin-ids:ZW--3.ZW--_E_02802.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_02802.cmdi
,http://hdl.handle.net/10932/00-0372-55DD-01C3-ED01-5,,,,,
2021-01-12T16:47:44Z,clarin-ids:ZW--3.ZW--_E_02803.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_02803.cmdi
,http://hdl.handle.net/10932/00-0372-55DD-1DC3-EE01-D,,,,,
2021-01-12T16:47:44Z,clarin-ids:ZW--3.ZW--_E_02804.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_02804.cmdi
,http://hdl.handle.net/10932/00-0372-55DD-3B33-EF01-1,,,,,
2021-01-12T16:47:44Z,clarin-ids:ZW--3.ZW--_E_02805.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_02805.cmdi
,http://hdl.handle.net/10932/00-0372-55DD-5463-F001-C,,,,,
2021-01-12T16:47:44Z,clarin-ids:ZW--3.ZW--_E_02806.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_02806.cmdi
,http://hdl.handle.net/10932/00-0372-55DD-6FC3-F101-4,,,,,
2021-01-12T16:47:44Z,clarin-ids:ZW--3.ZW--_E_02807.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_02807.cmdi
,http://hdl.handle.net/10932/00-0372-55DD-89A3-F201-A,,,,,
2021-01-12T16:47:44Z,clarin-ids:ZW--3.ZW--_E_02808.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_02808.cmdi
,http://hdl.handle.net/10932/00-0372-55DD-A563-F301-9,,,,,
2021-01-12T16:47:44Z,clarin-ids:ZW--3.ZW--_E_02809.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_02809.cmdi
,http://hdl.handle.net/10932/00-0372-55DD-BDD3-F401-8,,,,,
2021-01-12T16:47:44Z,clarin-ids:ZW--3.ZW--_E_02810.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_02810.cmdi
,http://hdl.handle.net/10932/00-0372-55DD-D913-F501-A,,,,,
2021-01-12T16:47:44Z,clarin-ids:ZW--3.ZW--_E_02791.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_02791.cmdi
,http://hdl.handle.net/10932/00-0372-55DB-CA53-E201-A,,,,,
2021-01-12T16:47:44Z,clarin-ids:ZW--3.ZW--_E_02792.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_02792.cmdi
,http://hdl.handle.net/10932/00-0372-55DB-E933-E301-9,,,,,
2021-01-12T16:47:44Z,clarin-ids:ZW--3.ZW--_E_02793.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_02793.cmdi
,http://hdl.handle.net/10932/00-0372-55DC-03C3-E401-6,,,,,
2021-01-12T16:47:44Z,clarin-ids:ZW--3.ZW--_E_02794.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_02794.cmdi
,http://hdl.handle.net/10932/00-0372-55DC-22A3-E501-1,,,,,
2021-01-12T16:47:44Z,clarin-ids:ZW--3.ZW--_E_02795.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_02795.cmdi
,http://hdl.handle.net/10932/00-0372-55DC-40C3-E601-D,,,,,
2021-01-12T16:47:44Z,clarin-ids:ZW--3.ZW--_E_02796.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_02796.cmdi
,http://hdl.handle.net/10932/00-0372-55DC-5E63-E701-B,,,,,
2021-01-12T16:47:44Z,clarin-ids:ZW--3.ZW--_E_02797.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_02797.cmdi
,http://hdl.handle.net/10932/00-0372-55DC-7BD3-E801-1,,,,,
2021-01-12T16:47:44Z,clarin-ids:ZW--3.ZW--_E_02798.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_02798.cmdi
,http://hdl.handle.net/10932/00-0372-55DC-9503-E901-E,,,,,
2021-01-12T16:47:44Z,clarin-ids:ZW--3.ZW--_E_02799.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_02799.cmdi
,http://hdl.handle.net/10932/00-0372-55DC-B103-EA01-E,,,,,
2021-01-12T16:47:44Z,clarin-ids:ZW--3.ZW--_E_02800.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_02800.cmdi
,http://hdl.handle.net/10932/00-0372-55DC-CAD3-EB01-8,,,,,
2021-01-12T16:47:44Z,clarin-ids:ZW--3.ZW--_E_02811.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_02811.cmdi
,http://hdl.handle.net/10932/00-0372-55DD-F2F3-F601-B,,,,,
2021-01-12T16:47:44Z,clarin-ids:ZW--3.ZW--_E_02812.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_02812.cmdi
,http://hdl.handle.net/10932/00-0372-55DE-0C13-F701-3,,,,,
2021-01-12T16:47:44Z,clarin-ids:ZW--3.ZW--_E_02813.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_02813.cmdi
,http://hdl.handle.net/10932/00-0372-55DE-2403-F801-2,,,,,
2021-01-12T16:47:44Z,clarin-ids:ZW--3.ZW--_E_02814.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_02814.cmdi
,http://hdl.handle.net/10932/00-0372-55DE-43A3-F901-B,,,,,
2021-01-12T16:47:44Z,clarin-ids:ZW--3.ZW--_E_02815.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_02815.cmdi
,http://hdl.handle.net/10932/00-0372-55DE-5F13-FA01-F,,,,,
2021-01-12T16:47:44Z,clarin-ids:ZW--3.ZW--_E_02816.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_02816.cmdi
,http://hdl.handle.net/10932/00-0372-55DE-7A83-FB01-1,,,,,
2021-01-12T16:47:44Z,clarin-ids:ZW--3.ZW--_E_02817.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_02817.cmdi
,http://hdl.handle.net/10932/00-0372-55DE-9393-FC01-7,,,,,
2021-01-12T16:47:44Z,clarin-ids:ZW--3.ZW--_E_02818.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_02818.cmdi
,http://hdl.handle.net/10932/00-0372-55DE-B133-FD01-A,,,,,
2021-01-12T16:47:44Z,clarin-ids:ZW--3.ZW--_E_02819.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_02819.cmdi
,http://hdl.handle.net/10932/00-0372-55DE-CDE3-FE01-B,,,,,
2021-01-12T16:47:44Z,clarin-ids:ZW--3.ZW--_E_02820.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_02820.cmdi
,http://hdl.handle.net/10932/00-0372-55DE-EC03-FF01-7,,,,,
2021-01-12T16:47:44Z,clarin-ids:ZW--3.ZW--_E_02831.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_02831.cmdi
,http://hdl.handle.net/10932/00-0372-55E0-2384-0A01-D,,,,,
2021-01-12T16:47:44Z,clarin-ids:ZW--3.ZW--_E_02832.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_02832.cmdi
,http://hdl.handle.net/10932/00-0372-55E0-3EC4-0B01-C,,,,,
2021-01-12T16:47:44Z,clarin-ids:ZW--3.ZW--_E_02833.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_02833.cmdi
,http://hdl.handle.net/10932/00-0372-55E0-57E4-0C01-3,,,,,
2021-01-12T16:47:44Z,clarin-ids:ZW--3.ZW--_E_02834.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_02834.cmdi
,http://hdl.handle.net/10932/00-0372-55E0-6F94-0D01-4,,,,,
2021-01-12T16:47:44Z,clarin-ids:ZW--3.ZW--_E_02835.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_02835.cmdi
,http://hdl.handle.net/10932/00-0372-55E0-8C54-0E01-A,,,,,
2021-01-12T16:47:44Z,clarin-ids:ZW--3.ZW--_E_02836.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_02836.cmdi
,http://hdl.handle.net/10932/00-0372-55E0-A924-0F01-6,,,,,
2021-01-12T16:47:44Z,clarin-ids:ZW--3.ZW--_E_02837.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_02837.cmdi
,http://hdl.handle.net/10932/00-0372-55E0-C264-1001-F,,,,,
2021-01-12T16:47:44Z,clarin-ids:ZW--3.ZW--_E_02838.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_02838.cmdi
,http://hdl.handle.net/10932/00-0372-55E0-DDB4-1101-9,,,,,
2021-01-12T16:47:44Z,clarin-ids:ZW--3.ZW--_E_02839.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_02839.cmdi
,http://hdl.handle.net/10932/00-0372-55E0-FAC4-1201-9,,,,,
2021-01-12T16:47:44Z,clarin-ids:ZW--3.ZW--_E_02840.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_02840.cmdi
,http://hdl.handle.net/10932/00-0372-55E1-1774-1301-8,,,,,
2021-01-12T16:47:44Z,clarin-ids:ZW--3.ZW--_E_02821.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_02821.cmdi
,http://hdl.handle.net/10932/00-0372-55DF-0534-0001-C,,,,,
2021-01-12T16:47:44Z,clarin-ids:ZW--3.ZW--_E_02822.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_02822.cmdi
,http://hdl.handle.net/10932/00-0372-55DF-1CE4-0101-7,,,,,
2021-01-12T16:47:44Z,clarin-ids:ZW--3.ZW--_E_02823.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_02823.cmdi
,http://hdl.handle.net/10932/00-0372-55DF-3BD4-0201-8,,,,,
2021-01-12T16:47:44Z,clarin-ids:ZW--3.ZW--_E_02824.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_02824.cmdi
,http://hdl.handle.net/10932/00-0372-55DF-5974-0301-D,,,,,
2021-01-12T16:47:44Z,clarin-ids:ZW--3.ZW--_E_02825.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_02825.cmdi
,http://hdl.handle.net/10932/00-0372-55DF-7574-0401-5,,,,,
2021-01-12T16:47:44Z,clarin-ids:ZW--3.ZW--_E_02826.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_02826.cmdi
,http://hdl.handle.net/10932/00-0372-55DF-8F84-0501-0,,,,,
2021-01-12T16:47:44Z,clarin-ids:ZW--3.ZW--_E_02827.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_02827.cmdi
,http://hdl.handle.net/10932/00-0372-55DF-AB84-0601-8,,,,,
2021-01-12T16:47:44Z,clarin-ids:ZW--3.ZW--_E_02828.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_02828.cmdi
,http://hdl.handle.net/10932/00-0372-55DF-CAA4-0701-2,,,,,
