datestamp,identifier,subject,title,publisher,date,type,language,source,rights,creator,format,format - mediatype,format - subtype,relation,contributor,description,coverage,record id,record - header - setSpec
2022-12-12T11:39:19Z,http://hdl.handle.net/21.11120/0000-000C-5F5D-3,Zeitung,Neue Rheinische Zeitung – Organ der Demokratie (vollständige digitalisierte Ausgabe),DTA (DTA-Erweiterungen),1848-01-01T00:00:00Z,text,deu,"Neue Rheinische Zeitung. Nr. 25. Köln, 25. Juni 1848.",CC NC,,,,,,,,,dta:2929,dta
,http://hdl.handle.net/21.11120/0000-000C-5F5C-4,,,,,,,,,,,,,,,,,,
,http://nbn-resolving.de/urn:nbn:de:kobv:b4-31348-3,,,,,,,,,,,,,,,,,,
2022-12-12T11:39:19Z,http://hdl.handle.net/21.11120/0000-000C-518F-8,Belletristik,Conclvsiones de Fundamento Sapientiae Theorico-practicae – Das ist/ Endlicher Beschluß Vom Grunde der Weißheit (vollständige digitalisierte Ausgabe),DTA (Kernkorpus),1646-01-01T00:00:00Z,text,deu,"Frankenberg, Abraham von: Conclvsiones de Fundamento Sapientiae Theorico-practicae. Endlicher Beschluß Vom Grunde der Weissheit. [Amsterdam], 1646. [SUB Göttingen, SUB Göttingen, 8 TH TH I, 758/29]",CC NC,"Frankenberg, Abraham von",,,,,,,,dta:293,dta
,http://hdl.handle.net/21.11120/0000-000C-518E-9,Prosa,,,,,,,,,,,,,,,,,
,http://nbn-resolving.de/urn:nbn:de:kobv:b4-200905198901,,,,,,,,,,,,,,,,,,
2022-12-12T11:39:19Z,http://hdl.handle.net/21.11120/0000-000C-5F5F-1,Zeitung,Neue Rheinische Zeitung – Organ der Demokratie (vollständige digitalisierte Ausgabe),DTA (DTA-Erweiterungen),1848-01-01T00:00:00Z,text,deu,"Neue Rheinische Zeitung. Nr. 25, Köln, 25. Juni 1848. Beilage",CC NC,,,,,,,,,dta:2930,dta
,http://hdl.handle.net/21.11120/0000-000C-5F5E-2,,,,,,,,,,,,,,,,,,
,http://nbn-resolving.de/urn:nbn:de:kobv:b4-31690-1,,,,,,,,,,,,,,,,,,
2022-12-12T11:39:19Z,http://hdl.handle.net/21.11120/0000-000C-5F61-D,Zeitung,Neue Rheinische Zeitung – Organ der Demokratie (vollständige digitalisierte Ausgabe),DTA (DTA-Erweiterungen),1848-01-01T00:00:00Z,text,deu,"Neue Rheinische Zeitung. Nr. 26. Köln, 26. Juni 1848.",CC NC,,,,,,,,,dta:2931,dta
,http://hdl.handle.net/21.11120/0000-000C-5F60-E,,,,,,,,,,,,,,,,,,
,http://nbn-resolving.de/urn:nbn:de:kobv:b4-31349-6,,,,,,,,,,,,,,,,,,
2022-12-12T11:39:19Z,http://hdl.handle.net/21.11120/0000-000C-5F63-B,Zeitung,Neue Rheinische Zeitung – Organ der Demokratie (vollständige digitalisierte Ausgabe),DTA (DTA-Erweiterungen),1848-01-01T00:00:00Z,text,deu,"Neue Rheinische Zeitung. Nr. 26. Köln, 26. Juni 1848. Beilage.",CC NC,,,,,,,,,dta:2932,dta
,http://hdl.handle.net/21.11120/0000-000C-5F62-C,,,,,,,,,,,,,,,,,,
,http://nbn-resolving.de/urn:nbn:de:kobv:b4-31691-6,,,,,,,,,,,,,,,,,,
2022-12-12T11:39:19Z,http://hdl.handle.net/21.11120/0000-000C-5F65-9,Zeitung,Neue Rheinische Zeitung – Organ der Demokratie (vollständige digitalisierte Ausgabe),DTA (DTA-Erweiterungen),1848-01-01T00:00:00Z,text,deu,"Neue Rheinische Zeitung. Nr. 27. Köln, 27. Juni 1848.",CC NC,,,,,,,,,dta:2933,dta
,http://hdl.handle.net/21.11120/0000-000C-5F64-A,,,,,,,,,,,,,,,,,,
,http://nbn-resolving.de/urn:nbn:de:kobv:b4-31350-0,,,,,,,,,,,,,,,,,,
2022-12-12T11:39:19Z,http://hdl.handle.net/21.11120/0000-000C-5F67-7,Zeitung,Neue Rheinische Zeitung – Organ der Demokratie (vollständige digitalisierte Ausgabe),DTA (DTA-Erweiterungen),1848-01-01T00:00:00Z,text,deu,"Neue Rheinische Zeitung. Nr. 27. Köln, 27. Juni 1848. Beilage.",CC NC,,,,,,,,,dta:2934,dta
,http://hdl.handle.net/21.11120/0000-000C-5F66-8,,,,,,,,,,,,,,,,,,
,http://nbn-resolving.de/urn:nbn:de:kobv:b4-31692-0,,,,,,,,,,,,,,,,,,
2022-12-12T11:39:19Z,http://hdl.handle.net/21.11120/0000-000C-5F69-5,Zeitung,Neue Rheinische Zeitung – Organ der Demokratie (vollständige digitalisierte Ausgabe),DTA (DTA-Erweiterungen),1848-01-01T00:00:00Z,text,deu,"Neue Rheinische Zeitung. Nr. 28. Köln, 28. Juni 1848.",CC NC,,,,,,,,,dta:2935,dta
,http://hdl.handle.net/21.11120/0000-000C-5F68-6,,,,,,,,,,,,,,,,,,
,http://nbn-resolving.de/urn:nbn:de:kobv:b4-31351-5,,,,,,,,,,,,,,,,,,
2022-12-12T11:39:19Z,http://hdl.handle.net/21.11120/0000-000C-5F6B-3,Zeitung,Neue Rheinische Zeitung – Organ der Demokratie (vollständige digitalisierte Ausgabe),DTA (DTA-Erweiterungen),1848-01-01T00:00:00Z,text,deu,"Neue Rheinische Zeitung. Nr. 28. Köln, 28. Juni 1848. Beilage.",CC NC,,,,,,,,,dta:2936,dta
,http://hdl.handle.net/21.11120/0000-000C-5F6A-4,,,,,,,,,,,,,,,,,,
,http://nbn-resolving.de/urn:nbn:de:kobv:b4-31693-5,,,,,,,,,,,,,,,,,,
2022-12-12T11:39:19Z,http://hdl.handle.net/21.11120/0000-000C-5F6D-1,Zeitung,Neue Rheinische Zeitung – Organ der Demokratie (vollständige digitalisierte Ausgabe),DTA (DTA-Erweiterungen),1848-01-01T00:00:00Z,text,deu,"Neue Rheinische Zeitung. Nr. 29. Köln, 29. Juni 1848.",CC NC,,,,,,,,,dta:2937,dta
,http://hdl.handle.net/21.11120/0000-000C-5F6C-2,,,,,,,,,,,,,,,,,,
,http://nbn-resolving.de/urn:nbn:de:kobv:b4-31352-0,,,,,,,,,,,,,,,,,,
2022-12-12T11:39:19Z,http://hdl.handle.net/21.11120/0000-000C-5F6F-F,Zeitung,Neue Rheinische Zeitung – Organ der Demokratie (vollständige digitalisierte Ausgabe),DTA (DTA-Erweiterungen),1848-01-01T00:00:00Z,text,deu,"Neue Rheinische Zeitung. Nr. 29. Köln, 29. Juni 1848. Beilage.",CC NC,,,,,,,,,dta:2938,dta
,http://hdl.handle.net/21.11120/0000-000C-5F6E-0,,,,,,,,,,,,,,,,,,
,http://nbn-resolving.de/urn:nbn:de:kobv:b4-31694-0,,,,,,,,,,,,,,,,,,
2022-12-12T11:39:19Z,http://hdl.handle.net/21.11120/0000-000C-5F71-B,Zeitung,Neue Rheinische Zeitung – Organ der Demokratie (vollständige digitalisierte Ausgabe),DTA (DTA-Erweiterungen),1848-01-01T00:00:00Z,text,deu,"Neue Rheinische Zeitung. Nr. 30. Köln, 30. Juni 1848.",CC NC,,,,,,,,,dta:2939,dta
,http://hdl.handle.net/21.11120/0000-000C-5F70-C,,,,,,,,,,,,,,,,,,
,http://nbn-resolving.de/urn:nbn:de:kobv:b4-31353-4,,,,,,,,,,,,,,,,,,
2022-12-12T11:39:19Z,http://hdl.handle.net/21.11120/0000-000C-5191-4,Belletristik,Die letzte Reckenburgerin – Roman (vollständige digitalisierte Ausgabe),DTA (Kernkorpus),1871-01-01T00:00:00Z,text,deu,"François, Louise von: Die letzte Reckenburgerin. Bd. 1. Berlin, 1871. [BBAW, DWB, 63/553]",CC NC,"François, Louise von",,,,,,,,dta:294,dta
,http://hdl.handle.net/21.11120/0000-000C-5190-5,Roman,,,,,,,,,,,,,,,,,
,http://nbn-resolving.de/urn:nbn:de:kobv:b4-200905191427,,,,,,,,,,,,,,,,,,
2022-12-12T11:39:19Z,http://hdl.handle.net/21.11120/0000-000C-5F73-9,Zeitung,Neue Rheinische Zeitung – Organ der Demokratie (vollständige digitalisierte Ausgabe),DTA (DTA-Erweiterungen),1848-01-01T00:00:00Z,text,deu,"Neue Rheinische Zeitung. Nr. 30. Köln, 30. Juni 1848. Beilage.",CC NC,,,,,,,,,dta:2940,dta
,http://hdl.handle.net/21.11120/0000-000C-5F72-A,,,,,,,,,,,,,,,,,,
,http://nbn-resolving.de/urn:nbn:de:kobv:b4-31695-5,,,,,,,,,,,,,,,,,,
2022-12-12T11:39:19Z,http://hdl.handle.net/21.11120/0000-000C-5F75-7,Zeitung,Neue Rheinische Zeitung – Organ der Demokratie (vollständige digitalisierte Ausgabe),DTA (DTA-Erweiterungen),1848-01-01T00:00:00Z,text,deu,"Neue Rheinische Zeitung. Nr. 31. Köln, 1. Juli 1848.",CC NC,,,,,,,,,dta:2941,dta
,http://hdl.handle.net/21.11120/0000-000C-5F74-8,,,,,,,,,,,,,,,,,,
,http://nbn-resolving.de/urn:nbn:de:kobv:b4-31354-9,,,,,,,,,,,,,,,,,,
2022-12-12T11:39:19Z,http://hdl.handle.net/21.11120/0000-000C-5F77-5,Zeitung,Neue Rheinische Zeitung – Organ der Demokratie (vollständige digitalisierte Ausgabe),DTA (DTA-Erweiterungen),1848-01-01T00:00:00Z,text,deu,"Neue Rheinische Zeitung. Nr. 31. Köln, 1. Juli 1848. Beilage.",CC NC,,,,,,,,,dta:2942,dta
,http://hdl.handle.net/21.11120/0000-000C-5F76-6,,,,,,,,,,,,,,,,,,
,http://nbn-resolving.de/urn:nbn:de:kobv:b4-31696-9,,,,,,,,,,,,,,,,,,
2022-12-12T11:39:19Z,http://hdl.handle.net/21.11120/0000-000C-5F79-3,Zeitung,Neue Rheinische Zeitung – Organ der Demokratie (vollständige digitalisierte Ausgabe),DTA (DTA-Erweiterungen),1848-01-01T00:00:00Z,text,deu,"Neue Rheinische Zeitung. Nr. 32. Köln, 2. Juli 1848.",CC NC,,,,,,,,,dta:2943,dta
,http://hdl.handle.net/21.11120/0000-000C-5F78-4,,,,,,,,,,,,,,,,,,
,http://nbn-resolving.de/urn:nbn:de:kobv:b4-31355-4,,,,,,,,,,,,,,,,,,
2022-12-12T11:39:19Z,http://hdl.handle.net/21.11120/0000-000C-5F7B-1,Zeitung,Neue Rheinische Zeitung – Organ der Demokratie (vollständige digitalisierte Ausgabe),DTA (DTA-Erweiterungen),1848-01-01T00:00:00Z,text,deu,"Neue Rheinische Zeitung. Nr. 32. Köln, 2. Juli 1848. Beilage.",CC NC,,,,,,,,,dta:2944,dta
,http://hdl.handle.net/21.11120/0000-000C-5F7A-2,,,,,,,,,,,,,,,,,,
,http://nbn-resolving.de/urn:nbn:de:kobv:b4-31697-4,,,,,,,,,,,,,,,,,,
2022-12-12T11:39:19Z,http://hdl.handle.net/21.11120/0000-000C-5F7D-F,Zeitung,Neue Rheinische Zeitung – Organ der Demokratie (vollständige digitalisierte Ausgabe),DTA (DTA-Erweiterungen),1848-01-01T00:00:00Z,text,deu,"Neue Rheinische Zeitung. Nr. 33. Köln, 3. Juli 1848.",CC NC,,,,,,,,,dta:2945,dta
,http://hdl.handle.net/21.11120/0000-000C-5F7C-0,,,,,,,,,,,,,,,,,,
,http://nbn-resolving.de/urn:nbn:de:kobv:b4-31356-8,,,,,,,,,,,,,,,,,,
2022-12-12T11:39:19Z,http://hdl.handle.net/21.11120/0000-000C-5F7F-D,Zeitung,Neue Rheinische Zeitung – Organ der Demokratie (vollständige digitalisierte Ausgabe),DTA (DTA-Erweiterungen),1848-01-01T00:00:00Z,text,deu,"Neue Rheinische Zeitung. Nr. 34. Köln, 4. Juli 1848.",CC NC,,,,,,,,,dta:2946,dta
,http://hdl.handle.net/21.11120/0000-000C-5F7E-E,,,,,,,,,,,,,,,,,,
,http://nbn-resolving.de/urn:nbn:de:kobv:b4-31357-3,,,,,,,,,,,,,,,,,,
2022-12-12T11:39:19Z,http://hdl.handle.net/21.11120/0000-000C-5F81-8,Zeitung,Neue Rheinische Zeitung – Organ der Demokratie (vollständige digitalisierte Ausgabe),DTA (DTA-Erweiterungen),1848-01-01T00:00:00Z,text,deu,"Neue Rheinische Zeitung. Nr. 34, Köln, 4. Juli 1848. Beilage",CC NC,,,,,,,,,dta:2947,dta
,http://hdl.handle.net/21.11120/0000-000C-5F80-9,,,,,,,,,,,,,,,,,,
,http://nbn-resolving.de/urn:nbn:de:kobv:b4-31698-9,,,,,,,,,,,,,,,,,,
2022-12-12T11:39:19Z,http://hdl.handle.net/21.11120/0000-000C-5F83-6,Zeitung,Neue Rheinische Zeitung – Organ der Demokratie (vollständige digitalisierte Ausgabe),DTA (DTA-Erweiterungen),1848-01-01T00:00:00Z,text,deu,"Neue Rheinische Zeitung. Nr. 35. Köln, 5. Juli 1848.",CC NC,,,,,,,,,dta:2948,dta
,http://hdl.handle.net/21.11120/0000-000C-5F82-7,,,,,,,,,,,,,,,,,,
,http://nbn-resolving.de/urn:nbn:de:kobv:b4-31358-8,,,,,,,,,,,,,,,,,,
2022-12-12T11:39:19Z,http://hdl.handle.net/21.11120/0000-000C-5F85-4,Zeitung,Neue Rheinische Zeitung – Organ der Demokratie (vollständige digitalisierte Ausgabe),DTA (DTA-Erweiterungen),1848-01-01T00:00:00Z,text,deu,"Neue Rheinische Zeitung. Nr. 36. Köln, 6. Juli 1848.",CC NC,,,,,,,,,dta:2949,dta
,http://hdl.handle.net/21.11120/0000-000C-5F84-5,,,,,,,,,,,,,,,,,,
,http://nbn-resolving.de/urn:nbn:de:kobv:b4-31359-1,,,,,,,,,,,,,,,,,,
2022-12-12T11:39:19Z,http://hdl.handle.net/21.11120/0000-000C-5193-2,Belletristik,Die letzte Reckenburgerin – Roman (vollständige digitalisierte Ausgabe),DTA (Kernkorpus),1871-01-01T00:00:00Z,text,deu,"François, Louise von: Die letzte Reckenburgerin. Bd. 2. Berlin, 1871. [BBAW, DWB, 63/553]",CC NC,"François, Louise von",,,,,,,,dta:295,dta
,http://hdl.handle.net/21.11120/0000-000C-5192-3,Roman,,,,,,,,,,,,,,,,,
,http://nbn-resolving.de/urn:nbn:de:kobv:b4-200905191438,,,,,,,,,,,,,,,,,,
2022-12-12T11:39:19Z,http://hdl.handle.net/21.11120/0000-000C-5F87-2,Zeitung,Neue Rheinische Zeitung – Organ der Demokratie (vollständige digitalisierte Ausgabe),DTA (DTA-Erweiterungen),1848-01-01T00:00:00Z,text,deu,"Neue Rheinische Zeitung. Nr. 36. Köln, 6. Juli 1848. Beilage.",CC NC,,,,,,,,,dta:2950,dta
,http://hdl.handle.net/21.11120/0000-000C-5F86-3,,,,,,,,,,,,,,,,,,
,http://nbn-resolving.de/urn:nbn:de:kobv:b4-31699-1,,,,,,,,,,,,,,,,,,
2022-12-12T11:39:19Z,http://hdl.handle.net/21.11120/0000-000C-5F89-0,Zeitung,Neue Rheinische Zeitung – Organ der Demokratie (vollständige digitalisierte Ausgabe),DTA (DTA-Erweiterungen),1848-01-01T00:00:00Z,text,deu,"Neue Rheinische Zeitung. Nr. 37. Köln, 7. Juli 1848.",CC NC,,,,,,,,,dta:2951,dta
,http://hdl.handle.net/21.11120/0000-000C-5F88-1,,,,,,,,,,,,,,,,,,
,http://nbn-resolving.de/urn:nbn:de:kobv:b4-31360-5,,,,,,,,,,,,,,,,,,
2022-12-12T11:39:19Z,http://hdl.handle.net/21.11120/0000-000C-5F8B-E,Zeitung,Neue Rheinische Zeitung – Organ der Demokratie (vollständige digitalisierte Ausgabe),DTA (DTA-Erweiterungen),1848-01-01T00:00:00Z,text,deu,"Neue Rheinische Zeitung. Nr. 38. Köln, 8. Juli 1848.",CC NC,,,,,,,,,dta:2952,dta
,http://hdl.handle.net/21.11120/0000-000C-5F8A-F,,,,,,,,,,,,,,,,,,
,http://nbn-resolving.de/urn:nbn:de:kobv:b4-31361-0,,,,,,,,,,,,,,,,,,
2022-12-12T11:39:19Z,http://hdl.handle.net/21.11120/0000-000C-5F8D-C,Zeitung,Neue Rheinische Zeitung – Organ der Demokratie (vollständige digitalisierte Ausgabe),DTA (DTA-Erweiterungen),1848-01-01T00:00:00Z,text,deu,"Neue Rheinische Zeitung. Nr. 39. Köln, 9. Juli 1848.",CC NC,,,,,,,,,dta:2953,dta
,http://hdl.handle.net/21.11120/0000-000C-5F8C-D,,,,,,,,,,,,,,,,,,
,http://nbn-resolving.de/urn:nbn:de:kobv:b4-31362-4,,,,,,,,,,,,,,,,,,
2022-12-12T11:39:19Z,http://hdl.handle.net/21.11120/0000-000C-5F8F-A,Zeitung,Neue Rheinische Zeitung – Organ der Demokratie (vollständige digitalisierte Ausgabe),DTA (DTA-Erweiterungen),1848-01-01T00:00:00Z,text,deu,"Neue Rheinische Zeitung. Nr. 39. Köln, 9. Juli 1848. Beilage.",CC NC,,,,,,,,,dta:2954,dta
,http://hdl.handle.net/21.11120/0000-000C-5F8E-B,,,,,,,,,,,,,,,,,,
,http://nbn-resolving.de/urn:nbn:de:kobv:b4-31700-5,,,,,,,,,,,,,,,,,,
2022-12-12T11:39:19Z,http://hdl.handle.net/21.11120/0000-000C-5F91-6,Zeitung,Neue Rheinische Zeitung – Organ der Demokratie (vollständige digitalisierte Ausgabe),DTA (DTA-Erweiterungen),1848-01-01T00:00:00Z,text,deu,"Neue Rheinische Zeitung. Nr. 40. Köln, 10. Juli 1848.",CC NC,,,,,,,,,dta:2955,dta
,http://hdl.handle.net/21.11120/0000-000C-5F90-7,,,,,,,,,,,,,,,,,,
,http://nbn-resolving.de/urn:nbn:de:kobv:b4-31363-9,,,,,,,,,,,,,,,,,,
2022-12-12T11:39:19Z,http://hdl.handle.net/21.11120/0000-000C-5F93-4,Zeitung,Neue Rheinische Zeitung – Organ der Demokratie (vollständige digitalisierte Ausgabe),DTA (DTA-Erweiterungen),1848-01-01T00:00:00Z,text,deu,"Neue Rheinische Zeitung. Nr. 41. Köln, 11. Juli 1848.",CC NC,,,,,,,,,dta:2956,dta
,http://hdl.handle.net/21.11120/0000-000C-5F92-5,,,,,,,,,,,,,,,,,,
,http://nbn-resolving.de/urn:nbn:de:kobv:b4-31364-4,,,,,,,,,,,,,,,,,,
2022-12-12T11:39:19Z,http://hdl.handle.net/21.11120/0000-000C-5F95-2,Zeitung,Neue Rheinische Zeitung – Organ der Demokratie (vollständige digitalisierte Ausgabe),DTA (DTA-Erweiterungen),1848-01-01T00:00:00Z,text,deu,"Neue Rheinische Zeitung. Nr. 41. Köln, 11. Juli 1848. Beilage.",CC NC,,,,,,,,,dta:2957,dta
,http://hdl.handle.net/21.11120/0000-000C-5F94-3,,,,,,,,,,,,,,,,,,
,http://nbn-resolving.de/urn:nbn:de:kobv:b4-31701-0,,,,,,,,,,,,,,,,,,
2022-12-12T11:39:19Z,http://hdl.handle.net/21.11120/0000-000C-5F97-0,Zeitung,Neue Rheinische Zeitung – Organ der Demokratie (vollständige digitalisierte Ausgabe),DTA (DTA-Erweiterungen),1848-01-01T00:00:00Z,text,deu,"Neue Rheinische Zeitung. Nr. 42. Köln, 12. Juli 1848.",CC NC,,,,,,,,,dta:2958,dta
,http://hdl.handle.net/21.11120/0000-000C-5F96-1,,,,,,,,,,,,,,,,,,
,http://nbn-resolving.de/urn:nbn:de:kobv:b4-31365-8,,,,,,,,,,,,,,,,,,
2022-12-12T11:39:19Z,http://hdl.handle.net/21.11120/0000-000C-5F99-E,Zeitung,Neue Rheinische Zeitung – Organ der Demokratie (vollständige digitalisierte Ausgabe),DTA (DTA-Erweiterungen),1848-01-01T00:00:00Z,text,deu,"Neue Rheinische Zeitung. Nr. 43. Köln, 13. Juli 1848.",CC NC,,,,,,,,,dta:2959,dta
,http://hdl.handle.net/21.11120/0000-000C-5F98-F,,,,,,,,,,,,,,,,,,
,http://nbn-resolving.de/urn:nbn:de:kobv:b4-31366-3,,,,,,,,,,,,,,,,,,
2022-12-12T11:39:19Z,http://hdl.handle.net/21.11120/0000-000C-5198-D,Belletristik,Bittersüß – Novellen (vollständige digitalisierte Ausgabe),DTA (Kernkorpus),1891-01-01T00:00:00Z,text,deu,"Frapan, Ilse: Bittersüß. Novellen. Berlin, 1891. [Staatsbibliothek zu Berlin – Preußischer Kulturbesitz, SBB-PK, Yx 25451]",CC NC,"Akunian, Ilse",,,,,,,,dta:296,dta
,http://hdl.handle.net/21.11120/0000-000C-5197-E,Novelle,,,,,,,,,,,,,,,,,
,http://nbn-resolving.de/urn:nbn:de:kobv:b4-200905191440,,,,,,,,,,,,,,,,,,
2022-12-12T11:39:19Z,http://hdl.handle.net/21.11120/0000-000C-5F9B-C,Zeitung,Neue Rheinische Zeitung – Organ der Demokratie (vollständige digitalisierte Ausgabe),DTA (DTA-Erweiterungen),1848-01-01T00:00:00Z,text,deu,"Neue Rheinische Zeitung. Nr. 44. Köln, 14. Juli 1848.",CC NC,,,,,,,,,dta:2960,dta
,http://hdl.handle.net/21.11120/0000-000C-5F9A-D,,,,,,,,,,,,,,,,,,
,http://nbn-resolving.de/urn:nbn:de:kobv:b4-31367-8,,,,,,,,,,,,,,,,,,
2022-12-12T11:39:19Z,http://hdl.handle.net/21.11120/0000-000C-5F9D-A,Zeitung,Neue Rheinische Zeitung – Organ der Demokratie (vollständige digitalisierte Ausgabe),DTA (DTA-Erweiterungen),1848-01-01T00:00:00Z,text,deu,"Neue Rheinische Zeitung. Nr. 44. Köln, 14. Juli 1848. Beilage.",CC NC,,,,,,,,,dta:2961,dta
,http://hdl.handle.net/21.11120/0000-000C-5F9C-B,,,,,,,,,,,,,,,,,,
,http://nbn-resolving.de/urn:nbn:de:kobv:b4-31702-5,,,,,,,,,,,,,,,,,,
2022-12-12T11:39:19Z,http://hdl.handle.net/21.11120/0000-000C-5F9F-8,Zeitung,Neue Rheinische Zeitung – Organ der Demokratie (vollständige digitalisierte Ausgabe),DTA (DTA-Erweiterungen),1848-01-01T00:00:00Z,text,deu,"Neue Rheinische Zeitung. Nr. 45. Köln, 15. Juli 1848.",CC NC,,,,,,,,,dta:2962,dta
,http://hdl.handle.net/21.11120/0000-000C-5F9E-9,,,,,,,,,,,,,,,,,,
,http://nbn-resolving.de/urn:nbn:de:kobv:b4-31368-2,,,,,,,,,,,,,,,,,,
2022-12-12T11:39:19Z,http://hdl.handle.net/21.11120/0000-000C-5FA1-4,Zeitung,Neue Rheinische Zeitung – Organ der Demokratie (vollständige digitalisierte Ausgabe),DTA (DTA-Erweiterungen),1848-01-01T00:00:00Z,text,deu,"Neue Rheinische Zeitung. Nr. 45. Köln, 15. Juli 1848. Beilage.",CC NC,,,,,,,,,dta:2963,dta
,http://hdl.handle.net/21.11120/0000-000C-5FA0-5,,,,,,,,,,,,,,,,,,
,http://nbn-resolving.de/urn:nbn:de:kobv:b4-31703-9,,,,,,,,,,,,,,,,,,
2022-12-12T11:39:19Z,http://hdl.handle.net/21.11120/0000-000C-5FA3-2,Zeitung,Neue Rheinische Zeitung – Organ der Demokratie (vollständige digitalisierte Ausgabe),DTA (DTA-Erweiterungen),1848-01-01T00:00:00Z,text,deu,"Neue Rheinische Zeitung. Nr. 46. Köln, 16. Juli 1848.",CC NC,,,,,,,,,dta:2964,dta
,http://hdl.handle.net/21.11120/0000-000C-5FA2-3,,,,,,,,,,,,,,,,,,
,http://nbn-resolving.de/urn:nbn:de:kobv:b4-31369-5,,,,,,,,,,,,,,,,,,
2022-12-12T11:39:19Z,http://hdl.handle.net/21.11120/0000-000C-5FA5-0,Zeitung,Neue Rheinische Zeitung – Organ der Demokratie (vollständige digitalisierte Ausgabe),DTA (DTA-Erweiterungen),1848-01-01T00:00:00Z,text,deu,"Neue Rheinische Zeitung. Nr. 46. Köln, 16. Juli 1848. Beilage.",CC NC,,,,,,,,,dta:2965,dta
,http://hdl.handle.net/21.11120/0000-000C-5FA4-1,,,,,,,,,,,,,,,,,,
,http://nbn-resolving.de/urn:nbn:de:kobv:b4-31704-4,,,,,,,,,,,,,,,,,,
2022-12-12T11:39:19Z,http://hdl.handle.net/21.11120/0000-000C-5FA7-E,Zeitung,Neue Rheinische Zeitung – Organ der Demokratie (vollständige digitalisierte Ausgabe),DTA (DTA-Erweiterungen),1848-01-01T00:00:00Z,text,deu,"Neue Rheinische Zeitung. Nr. 47. Köln, 17. Juli 1848.",CC NC,,,,,,,,,dta:2966,dta
,http://hdl.handle.net/21.11120/0000-000C-5FA6-F,,,,,,,,,,,,,,,,,,
,http://nbn-resolving.de/urn:nbn:de:kobv:b4-31370-0,,,,,,,,,,,,,,,,,,
2022-12-12T11:39:19Z,http://hdl.handle.net/21.11120/0000-000C-5FA9-C,Zeitung,Neue Rheinische Zeitung – Organ der Demokratie (vollständige digitalisierte Ausgabe),DTA (DTA-Erweiterungen),1848-01-01T00:00:00Z,text,deu,"Neue Rheinische Zeitung. Nr. 48. Köln, 18. Juli 1848.",CC NC,,,,,,,,,dta:2967,dta
,http://hdl.handle.net/21.11120/0000-000C-5FA8-D,,,,,,,,,,,,,,,,,,
,http://nbn-resolving.de/urn:nbn:de:kobv:b4-31371-4,,,,,,,,,,,,,,,,,,
2022-12-12T11:39:19Z,http://hdl.handle.net/21.11120/0000-000C-5FAB-A,Zeitung,Neue Rheinische Zeitung – Organ der Demokratie (vollständige digitalisierte Ausgabe),DTA (DTA-Erweiterungen),1848-01-01T00:00:00Z,text,deu,"Neue Rheinische Zeitung. Nr. 49. Köln, 19. Juli 1848.",CC NC,,,,,,,,,dta:2968,dta
,http://hdl.handle.net/21.11120/0000-000C-5FAA-B,,,,,,,,,,,,,,,,,,
,http://nbn-resolving.de/urn:nbn:de:kobv:b4-31372-9,,,,,,,,,,,,,,,,,,
2022-12-12T11:39:19Z,http://hdl.handle.net/21.11120/0000-000C-5FAD-8,Zeitung,Neue Rheinische Zeitung – Organ der Demokratie (vollständige digitalisierte Ausgabe),DTA (DTA-Erweiterungen),1848-01-01T00:00:00Z,text,deu,"Neue Rheinische Zeitung. Nr. 49. Köln, 19. Juli 1848. Beilage.",CC NC,,,,,,,,,dta:2969,dta
,http://hdl.handle.net/21.11120/0000-000C-5FAC-9,,,,,,,,,,,,,,,,,,
,http://nbn-resolving.de/urn:nbn:de:kobv:b4-31705-9,,,,,,,,,,,,,,,,,,
2022-12-12T11:39:19Z,http://hdl.handle.net/21.11120/0000-000C-519A-B,Belletristik,Flügel auf! – Novellen (vollständige digitalisierte Ausgabe),DTA (DTA-Erweiterungen),1895-01-01T00:00:00Z,text,deu,"Frapan, Ilse [i. e. Ilse Akunian]: Flügel auf! Novellen. Berlin, 1895.",public domain,"Akunian, Ilse",,,,,,,,dta:297,dta
,http://hdl.handle.net/21.11120/0000-000C-5199-C,Novelle,,,,,,,,,,,,,,,,,
,http://nbn-resolving.de/urn:nbn:de:kobv:b4-30126-2,,,,,,,,,,,,,,,,,,
2022-12-12T11:39:19Z,http://hdl.handle.net/21.11120/0000-000C-5FAF-6,Zeitung,Neue Rheinische Zeitung – Organ der Demokratie (vollständige digitalisierte Ausgabe),DTA (DTA-Erweiterungen),1848-01-01T00:00:00Z,text,deu,"Neue Rheinische Zeitung. Nr. 50. Köln, 20. Juli 1848.",CC NC,,,,,,,,,dta:2970,dta
,http://hdl.handle.net/21.11120/0000-000C-5FAE-7,,,,,,,,,,,,,,,,,,
,http://nbn-resolving.de/urn:nbn:de:kobv:b4-31373-4,,,,,,,,,,,,,,,,,,
2022-12-12T11:39:19Z,http://hdl.handle.net/21.11120/0000-000C-5FB1-2,Zeitung,Neue Rheinische Zeitung – Organ der Demokratie (vollständige digitalisierte Ausgabe),DTA (DTA-Erweiterungen),1848-01-01T00:00:00Z,text,deu,"Neue Rheinische Zeitung. Nr. 51. Köln, 21. Juli 1848.",CC NC,,,,,,,,,dta:2971,dta
,http://hdl.handle.net/21.11120/0000-000C-5FB0-3,,,,,,,,,,,,,,,,,,
